SCORPION;price;reference;width;height;depth;weight;name
SCORPION;261.450000;SBMP088;0.000000;0.000000;0.000000;0.000000;"Scorpion GPF delete"
SCORPION;261.450000;SBMP088;0.000000;0.000000;0.000000;0.000000;"Scorpion GPF delete"
SCORPION;725.760000;SBMP091;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-resonated GPF Delete"
SCORPION;725.760000;SBMP091;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-resonated GPF Delete"
SCORPION;725.760000;SBMP091;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-resonated GPF Delete"
SCORPION;725.760000;SBMP091;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-resonated GPF Delete"
SCORPION;282.450000;SBMP092;0.000000;0.000000;0.000000;0.000000;"Scorpion GPF delete"
SCORPION;282.450000;SBMP092;0.000000;0.000000;0.000000;0.000000;"Scorpion GPF delete"
SCORPION;282.450000;SBMP092;0.000000;0.000000;0.000000;0.000000;"Scorpion GPF delete"
SCORPION;282.450000;SBMP092;0.000000;0.000000;0.000000;0.000000;"Scorpion GPF delete"
SCORPION;403.780000;SBMP094;0.000000;0.000000;0.000000;0.000000;"Scorpion Resonator Delete"
SCORPION;403.780000;SBMP094;0.000000;0.000000;0.000000;0.000000;"Scorpion Resonator Delete"
SCORPION;403.780000;SBMP094;0.000000;0.000000;0.000000;0.000000;"Scorpion Resonator Delete"
SCORPION;403.780000;SBMP094;0.000000;0.000000;0.000000;0.000000;"Scorpion Resonator Delete"
SCORPION;487.200000;SBMP097;0.000000;0.000000;0.000000;0.000000;"Scorpion GPF Delete"
SCORPION;487.200000;SBMP097;0.000000;0.000000;0.000000;0.000000;"Scorpion GPF Delete"
SCORPION;487.200000;SBMP097;0.000000;0.000000;0.000000;0.000000;"Scorpion GPF Delete"
SCORPION;487.200000;SBMP097;0.000000;0.000000;0.000000;0.000000;"Scorpion GPF Delete"
SCORPION;766.500000;SBMP098;0.000000;0.000000;0.000000;0.000000;"Scorpion GPF Delete"
SCORPION;766.500000;SBMP098;0.000000;0.000000;0.000000;0.000000;"Scorpion GPF Delete"
SCORPION;766.500000;SBMP098;0.000000;0.000000;0.000000;0.000000;"Scorpion GPF Delete"
SCORPION;766.500000;SBMP098;0.000000;0.000000;0.000000;0.000000;"Scorpion GPF Delete"
SCORPION;736.500000;SBMP099;0.000000;0.000000;0.000000;0.000000;"Scorpion Mid-Pipe"
SCORPION;736.500000;SBMP099;0.000000;0.000000;0.000000;0.000000;"Scorpion Mid-Pipe"
SCORPION;736.500000;SBMP099;0.000000;0.000000;0.000000;0.000000;"Scorpion Mid-Pipe"
SCORPION;736.500000;SBMP099;0.000000;0.000000;0.000000;0.000000;"Scorpion Mid-Pipe"
SCORPION;736.500000;SBMP100;0.000000;0.000000;0.000000;0.000000;"Scorpion Mid-Pipe"
SCORPION;736.500000;SBMP100;0.000000;0.000000;0.000000;0.000000;"Scorpion Mid-Pipe"
SCORPION;736.500000;SBMP100;0.000000;0.000000;0.000000;0.000000;"Scorpion Mid-Pipe"
SCORPION;736.500000;SBMP100;0.000000;0.000000;0.000000;0.000000;"Scorpion Mid-Pipe"
SCORPION;653.120000;SBMR050;0.000000;0.000000;0.000000;0.000000;"Scorpion Centre replacement"
SCORPION;653.120000;SBMR050;0.000000;0.000000;0.000000;0.000000;"Scorpion Centre replacement"
SCORPION;653.120000;SBMR050;0.000000;0.000000;0.000000;0.000000;"Scorpion Centre replacement"
SCORPION;653.120000;SBMR050;0.000000;0.000000;0.000000;0.000000;"Scorpion Centre replacement"
SCORPION;2021.210000;SBMS073;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-res cat-back system with electronic valves"
SCORPION;2021.210000;SBMS073;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-res cat-back system with electronic valves"
SCORPION;2021.210000;SBMS073;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-res cat-back system with electronic valves"
SCORPION;2021.210000;SBMS073;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-res cat-back system with electronic valves"
SCORPION;2137.800000;SBMS073C;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-res cat-back system with electronic valves"
SCORPION;2137.800000;SBMS073C;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-res cat-back system with electronic valves"
SCORPION;2137.800000;SBMS073C;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-res cat-back system with electronic valves"
SCORPION;2137.800000;SBMS073C;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-res cat-back system with electronic valves"
SCORPION;2333.450000;SBMS073CF;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-res cat-back system with electronic valves"
SCORPION;2333.450000;SBMS073CF;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-res cat-back system with electronic valves"
SCORPION;2333.450000;SBMS073CF;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-res cat-back system with electronic valves"
SCORPION;2333.450000;SBMS073CF;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-res cat-back system with electronic valves"
SCORPION;1111.610000;SBMS074;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-res cat-back system with electronic valves"
SCORPION;1111.610000;SBMS074;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-res cat-back system with electronic valves"
SCORPION;1111.610000;SBMS074;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-res cat-back system with electronic valves"
SCORPION;1111.610000;SBMS074;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-res cat-back system with electronic valves"
SCORPION;1169.920000;SBMS074C;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-res cat-back system with electronic valves"
SCORPION;1169.920000;SBMS074C;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-res cat-back system with electronic valves"
SCORPION;1169.920000;SBMS074C;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-res cat-back system with electronic valves"
SCORPION;1169.920000;SBMS074C;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-res cat-back system with electronic valves"
SCORPION;1267.730000;SBMS074CF;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-res cat-back system with electronic valves"
SCORPION;1267.730000;SBMS074CF;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-res cat-back system with electronic valves"
SCORPION;1267.730000;SBMS074CF;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-res cat-back system with electronic valves"
SCORPION;1267.730000;SBMS074CF;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-res cat-back system with electronic valves"
SCORPION;1086.870000;SBMS076;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-resonated cat-back system"
SCORPION;1086.870000;SBMS076;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-resonated cat-back system"
SCORPION;1086.870000;SBMS076;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-resonated cat-back system"
SCORPION;1086.870000;SBMS076;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-resonated cat-back system"
SCORPION;1134.430000;SBMS076C;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-resonated cat-back system"
SCORPION;1134.430000;SBMS076C;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-resonated cat-back system"
SCORPION;1134.430000;SBMS076C;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-resonated cat-back system"
SCORPION;1134.430000;SBMS076C;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-resonated cat-back system"
SCORPION;1219.650000;SBMS076CF;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-resonated cat-back system"
SCORPION;1219.650000;SBMS076CF;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-resonated cat-back system"
SCORPION;1219.650000;SBMS076CF;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-resonated cat-back system"
SCORPION;1219.650000;SBMS076CF;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-resonated cat-back system"
SCORPION;2066.150000;SBMS081;0.000000;0.000000;0.000000;0.000000;"Scorpion GPF-back system with electronic valves"
SCORPION;2066.150000;SBMS081;0.000000;0.000000;0.000000;0.000000;"Scorpion GPF-back system with electronic valves"
SCORPION;2066.150000;SBMS081;0.000000;0.000000;0.000000;0.000000;"Scorpion GPF-back system with electronic valves"
SCORPION;2066.150000;SBMS081;0.000000;0.000000;0.000000;0.000000;"Scorpion GPF-back system with electronic valves"
SCORPION;2378.390000;SBMS081CF;0.000000;0.000000;0.000000;0.000000;"Scorpion GPF-back system with electronic valves"
SCORPION;2378.390000;SBMS081CF;0.000000;0.000000;0.000000;0.000000;"Scorpion GPF-back system with electronic valves"
SCORPION;2378.390000;SBMS081CF;0.000000;0.000000;0.000000;0.000000;"Scorpion GPF-back system with electronic valves"
SCORPION;2378.390000;SBMS081CF;0.000000;0.000000;0.000000;0.000000;"Scorpion GPF-back system with electronic valves"
SCORPION;845.150000;SBMS082;0.000000;0.000000;0.000000;0.000000;"Scorpion GPF-Back system with electronic valve"
SCORPION;845.150000;SBMS082;0.000000;0.000000;0.000000;0.000000;"Scorpion GPF-Back system with electronic valve"
SCORPION;845.150000;SBMS082;0.000000;0.000000;0.000000;0.000000;"Scorpion GPF-Back system with electronic valve"
SCORPION;845.150000;SBMS082;0.000000;0.000000;0.000000;0.000000;"Scorpion GPF-Back system with electronic valve"
SCORPION;908.120000;SBMS082C;0.000000;0.000000;0.000000;0.000000;"Scorpion GPF-Back system with electronic valve"
SCORPION;908.120000;SBMS082C;0.000000;0.000000;0.000000;0.000000;"Scorpion GPF-Back system with electronic valve"
SCORPION;908.120000;SBMS082C;0.000000;0.000000;0.000000;0.000000;"Scorpion GPF-Back system with electronic valve"
SCORPION;908.120000;SBMS082C;0.000000;0.000000;0.000000;0.000000;"Scorpion GPF-Back system with electronic valve"
SCORPION;991.050000;SBMS082CF;0.000000;0.000000;0.000000;0.000000;"Scorpion GPF-Back system with electronic valve"
SCORPION;991.050000;SBMS082CF;0.000000;0.000000;0.000000;0.000000;"Scorpion GPF-Back system with electronic valve"
SCORPION;991.050000;SBMS082CF;0.000000;0.000000;0.000000;0.000000;"Scorpion GPF-Back system with electronic valve"
SCORPION;991.050000;SBMS082CF;0.000000;0.000000;0.000000;0.000000;"Scorpion GPF-Back system with electronic valve"
SCORPION;1209.240000;SBMS094;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-resonated cat-back system"
SCORPION;1209.240000;SBMS094;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-resonated cat-back system"
SCORPION;1209.240000;SBMS094;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-resonated cat-back system"
SCORPION;1209.240000;SBMS094;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-resonated cat-back system"
SCORPION;1267.560000;SBMS094C;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-resonated cat-back system"
SCORPION;1267.560000;SBMS094C;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-resonated cat-back system"
SCORPION;1267.560000;SBMS094C;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-resonated cat-back system"
SCORPION;1267.560000;SBMS094C;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-resonated cat-back system"
SCORPION;1365.360000;SBMS094CF;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-resonated cat-back system"
SCORPION;1365.360000;SBMS094CF;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-resonated cat-back system"
SCORPION;1365.360000;SBMS094CF;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-resonated cat-back system"
SCORPION;1365.360000;SBMS094CF;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-resonated cat-back system"
SCORPION;885.280000;SBMS101;0.000000;0.000000;0.000000;0.000000;"Scorpion GPF-Back system with electronic valve"
SCORPION;885.280000;SBMS101;0.000000;0.000000;0.000000;0.000000;"Scorpion GPF-Back system with electronic valve"
SCORPION;885.280000;SBMS101;0.000000;0.000000;0.000000;0.000000;"Scorpion GPF-Back system with electronic valve"
SCORPION;885.280000;SBMS101;0.000000;0.000000;0.000000;0.000000;"Scorpion GPF-Back system with electronic valve"
SCORPION;943.600000;SBMS101C;0.000000;0.000000;0.000000;0.000000;"Scorpion GPF-Back system with electronic valve"
SCORPION;943.600000;SBMS101C;0.000000;0.000000;0.000000;0.000000;"Scorpion GPF-Back system with electronic valve"
SCORPION;943.600000;SBMS101C;0.000000;0.000000;0.000000;0.000000;"Scorpion GPF-Back system with electronic valve"
SCORPION;943.600000;SBMS101C;0.000000;0.000000;0.000000;0.000000;"Scorpion GPF-Back system with electronic valve"
SCORPION;1041.400000;SBMS101CF;0.000000;0.000000;0.000000;0.000000;"Scorpion GPF-Back system with electronic valve"
SCORPION;1041.400000;SBMS101CF;0.000000;0.000000;0.000000;0.000000;"Scorpion GPF-Back system with electronic valve"
SCORPION;1041.400000;SBMS101CF;0.000000;0.000000;0.000000;0.000000;"Scorpion GPF-Back system with electronic valve"
SCORPION;1041.400000;SBMS101CF;0.000000;0.000000;0.000000;0.000000;"Scorpion GPF-Back system with electronic valve"
SCORPION;1188.460000;SBMV067D;0.000000;0.000000;0.000000;0.000000;"Scorpion Cat-back system with electronic valves"
SCORPION;1188.460000;SBMV067D;0.000000;0.000000;0.000000;0.000000;"Scorpion Cat-back system with electronic valves"
SCORPION;1188.460000;SBMV067D;0.000000;0.000000;0.000000;0.000000;"Scorpion Cat-back system with electronic valves"
SCORPION;1188.460000;SBMV067D;0.000000;0.000000;0.000000;0.000000;"Scorpion Cat-back system with electronic valves"
SCORPION;1246.750000;SBMV067DC;0.000000;0.000000;0.000000;0.000000;"Scorpion Cat-back system with electronic valves"
SCORPION;1246.750000;SBMV067DC;0.000000;0.000000;0.000000;0.000000;"Scorpion Cat-back system with electronic valves"
SCORPION;1246.750000;SBMV067DC;0.000000;0.000000;0.000000;0.000000;"Scorpion Cat-back system with electronic valves"
SCORPION;1246.750000;SBMV067DC;0.000000;0.000000;0.000000;0.000000;"Scorpion Cat-back system with electronic valves"
SCORPION;998.120000;SBMX073;0.000000;0.000000;0.000000;0.000000;"Scorpion Secondary high flow sports catalyst section"
SCORPION;998.120000;SBMX073;0.000000;0.000000;0.000000;0.000000;"Scorpion Secondary high flow sports catalyst section"
SCORPION;998.120000;SBMX073;0.000000;0.000000;0.000000;0.000000;"Scorpion Secondary high flow sports catalyst section"
SCORPION;998.120000;SBMX073;0.000000;0.000000;0.000000;0.000000;"Scorpion Secondary high flow sports catalyst section"
SCORPION;765.450000;SBMX083;0.000000;0.000000;0.000000;0.000000;"Scorpion Downpipe with a high flow sports catalyst"
SCORPION;765.450000;SBMX083;0.000000;0.000000;0.000000;0.000000;"Scorpion Downpipe with a high flow sports catalyst"
SCORPION;765.450000;SBMX083;0.000000;0.000000;0.000000;0.000000;"Scorpion Downpipe with a high flow sports catalyst"
SCORPION;765.450000;SBMX083;0.000000;0.000000;0.000000;0.000000;"Scorpion Downpipe with a high flow sports catalyst"
SCORPION;1100.000000;SBMX098;0.000000;0.000000;0.000000;0.000000;"Scorpion Downpipes with a high flow sports catalysts"
SCORPION;1100.000000;SBMX098;0.000000;0.000000;0.000000;0.000000;"Scorpion Downpipes with a high flow sports catalysts"
SCORPION;1100.000000;SBMX098;0.000000;0.000000;0.000000;0.000000;"Scorpion Downpipes with a high flow sports catalysts"
SCORPION;1100.000000;SBMX098;0.000000;0.000000;0.000000;0.000000;"Scorpion Downpipes with a high flow sports catalysts"
SCORPION;550.000000;SBMX102;0.000000;0.000000;0.000000;0.000000;"Scorpion Downpipe with a high flow sports catalyst"
SCORPION;550.000000;SBMX102;0.000000;0.000000;0.000000;0.000000;"Scorpion Downpipe with a high flow sports catalyst"
SCORPION;550.000000;SBMX102;0.000000;0.000000;0.000000;0.000000;"Scorpion Downpipe with a high flow sports catalyst"
SCORPION;550.000000;SBMX102;0.000000;0.000000;0.000000;0.000000;"Scorpion Downpipe with a high flow sports catalyst"
SCORPION;299.000000;SBMXP098;0.000000;0.000000;0.000000;0.000000;"Scorpion Front Crossover Pipe"
SCORPION;299.000000;SBMXP098;0.000000;0.000000;0.000000;0.000000;"Scorpion Front Crossover Pipe"
SCORPION;299.000000;SBMXP098;0.000000;0.000000;0.000000;0.000000;"Scorpion Front Crossover Pipe"
SCORPION;299.000000;SBMXP098;0.000000;0.000000;0.000000;0.000000;"Scorpion Front Crossover Pipe"
SCORPION;229.900000;SCC106;0.000000;0.000000;0.000000;0.000000;"Scorpion Euro 4 bike catalyst"
SCORPION;229.900000;SCC106;0.000000;0.000000;0.000000;0.000000;"Scorpion Euro 4 bike catalyst"
SCORPION;229.900000;SCC106;0.000000;0.000000;0.000000;0.000000;"Scorpion Euro 4 bike catalyst"
SCORPION;229.900000;SCC106;0.000000;0.000000;0.000000;0.000000;"Scorpion Euro 4 bike catalyst"
SCORPION;229.900000;SCEXM12CAT;0.000000;0.000000;0.000000;0.000000;"Scorpion M12 Lambda Catalyst"
SCORPION;229.900000;SCEXM12CAT;0.000000;0.000000;0.000000;0.000000;"Scorpion M12 Lambda Catalyst"
SCORPION;229.900000;SCEXM12CAT;0.000000;0.000000;0.000000;0.000000;"Scorpion M12 Lambda Catalyst"
SCORPION;229.900000;SCEXM12CAT;0.000000;0.000000;0.000000;0.000000;"Scorpion M12 Lambda Catalyst"
SCORPION;25.000000;SCEXVDM;0.000000;0.000000;0.000000;0.000000;"Scorpion Exhaust Valve Delete Module - Single"
SCORPION;25.000000;SCEXVDM;0.000000;0.000000;0.000000;0.000000;"Scorpion Exhaust Valve Delete Module - Single"
SCORPION;25.000000;SCEXVDM;0.000000;0.000000;0.000000;0.000000;"Scorpion Exhaust Valve Delete Module - Single"
SCORPION;25.000000;SCEXVDM;0.000000;0.000000;0.000000;0.000000;"Scorpion Exhaust Valve Delete Module - Single"
SCORPION;50.000000;SCEXVDM2;0.000000;0.000000;0.000000;0.000000;"Scorpion Exhaust Valve Delete Module - Twin Pack"
SCORPION;50.000000;SCEXVDM2;0.000000;0.000000;0.000000;0.000000;"Scorpion Exhaust Valve Delete Module - Twin Pack"
SCORPION;50.000000;SCEXVDM2;0.000000;0.000000;0.000000;0.000000;"Scorpion Exhaust Valve Delete Module - Twin Pack"
SCORPION;50.000000;SCEXVDM2;0.000000;0.000000;0.000000;0.000000;"Scorpion Exhaust Valve Delete Module - Twin Pack"
SCORPION;700.700000;SCN014;0.000000;0.000000;0.000000;0.000000;"Scorpion Resonated cat-back system"
SCORPION;700.700000;SCN014;0.000000;0.000000;0.000000;0.000000;"Scorpion Resonated cat-back system"
SCORPION;700.700000;SCN014;0.000000;0.000000;0.000000;0.000000;"Scorpion Resonated cat-back system"
SCORPION;700.700000;SCN014;0.000000;0.000000;0.000000;0.000000;"Scorpion Resonated cat-back system"
SCORPION;153.470000;SCNC014;0.000000;0.000000;0.000000;0.000000;"Scorpion De-cat downpipe"
SCORPION;153.470000;SCNC014;0.000000;0.000000;0.000000;0.000000;"Scorpion De-cat downpipe"
SCORPION;153.470000;SCNC014;0.000000;0.000000;0.000000;0.000000;"Scorpion De-cat downpipe"
SCORPION;153.470000;SCNC014;0.000000;0.000000;0.000000;0.000000;"Scorpion De-cat downpipe"
SCORPION;653.120000;SCNS014;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-resonated cat-back system"
SCORPION;653.120000;SCNS014;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-resonated cat-back system"
SCORPION;653.120000;SCNS014;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-resonated cat-back system"
SCORPION;653.120000;SCNS014;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-resonated cat-back system"
SCORPION;474.670000;SCNX014;0.000000;0.000000;0.000000;0.000000;"Scorpion Downpipe with high flow sports catalyst"
SCORPION;474.670000;SCNX014;0.000000;0.000000;0.000000;0.000000;"Scorpion Downpipe with high flow sports catalyst"
SCORPION;474.670000;SCNX014;0.000000;0.000000;0.000000;0.000000;"Scorpion Downpipe with high flow sports catalyst"
SCORPION;474.670000;SCNX014;0.000000;0.000000;0.000000;0.000000;"Scorpion Downpipe with high flow sports catalyst"
SCORPION;576.350000;SFD055;0.000000;0.000000;0.000000;0.000000;"Scorpion Resonated cat-back system"
SCORPION;576.350000;SFD055;0.000000;0.000000;0.000000;0.000000;"Scorpion Resonated cat-back system"
SCORPION;576.350000;SFD055;0.000000;0.000000;0.000000;0.000000;"Scorpion Resonated cat-back system"
SCORPION;576.350000;SFD055;0.000000;0.000000;0.000000;0.000000;"Scorpion Resonated cat-back system"
SCORPION;737.770000;SFD066;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-resonated cat-back system"
SCORPION;737.770000;SFD066;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-resonated cat-back system"
SCORPION;737.770000;SFD066;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-resonated cat-back system"
SCORPION;737.770000;SFD066;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-resonated cat-back system"
SCORPION;790.130000;SFD066C;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-resonated cat-back system"
SCORPION;790.130000;SFD066C;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-resonated cat-back system"
SCORPION;790.130000;SFD066C;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-resonated cat-back system"
SCORPION;790.130000;SFD066C;0.000000;0.000000;0.000000;0.000000;"Scorpion Non-resonated cat-back system"
SCORPION;737.770000;SFD067;0.000000;0.000000;0.000000;0.000000;"Scorpion 76mm/3 Non-resonated cat-back system"
SCORPION;737.770000;SFD067;0.000000;0.000000;0.000000;0.000000;"Scorpion 76mm/3 Non-resonated cat-back system"
SCORPION;737.770000;SFD067;0.000000;0.000000;0.000000;0.000000;"Scorpion 76mm/3 Non-resonated cat-back system"
SCORPION;737.770000;SFD067;0.000000;0.000000;0.000000;0.000000;"Scorpion 76mm/3 Non-resonated cat-back system"
SCORPION;790.130000;SFD067C;0.000000;0.000000;0.000000;0.000000;"Scorpion 76mm/3 Non-resonated cat-back system"
SCORPION;790.130000;SFD067C;0.000000;0.000000;0.000000;0.000000;"Scorpion 76mm/3 Non-resonated cat-back system"
SCORPION;790.130000;SFD067C;0.000000;0.000000;0.000000;0.000000;"Scorpion 76mm/3 Non-resonated cat-back system"
SCORPION;790.130000;SFD067C;0.000000;0.000000;0.000000;0.000000;"Scorpion 76mm/3 Non-resonated cat-back system"
SCORPION;500.000000;SFD068;0.000000;0.000000;0.000000;0.000000;"Scorpion Resonated cat-back System"
SCORPION;500.000000;SFD068;0.000000;0.000000;0.000000;0.000000;"Scorpion Resonated cat-back System"
SCORPION;500.000000;SFD068;0.000000;0.000000;0.000000;0.000000;"Scorpion Resonated cat-back System"
SCORPION;500.000000;SFD068;0.000000;0.000000;0.000000;0.000000;"Scorpion Resonated cat-back System"
SCORPION;523.780000;SFD068C;0.000000;0.000000;0.000000;0.000000;"Scorpion Resonated cat-back System"
SCORPION;523.780000;SFD068C;0.000000;0.000000;0.000000;0.000000;"Scorpion Resonated cat-back System"
SCORPION;523.780000;SFD068C;0.000000;0.000000;0.000000;0.000000;"Scorpion Resonated cat-back System"
SCORPION;523.780000;SFD068C;0.000000;0.000000;0.000000;0.000000;"Scorpion Resonated cat-back System"
SCORPION;566.390000;SFD068CF;0.000000;0.000000;0.000000;0.000000;"Scorpion Resonated cat-back System"
SCORPION;566.390000;SFD068CF;0.000000;0.000000;0.000000;0.000000;"Scorpion Resonated cat-back System"
SCORPION;566.390000;SFD068CF;0.000000;0.000000;0.000000;0.000000;"Scorpion Resonated cat-back System"
SCORPION;566.390000;SFD068CF;0.000000;0.000000;0.000000;0.000000;"Scorpion Resonated cat-back System"
SCORPION;736.390000;SFD069;0.000000;0.000000;0.000000;0.000000;"Scorpion 63.5mm/2.5 Resonated cat-back system"
SCORPION;736.390000;SFD069;0.000000;0.000000;0.000000;0.000000;"Scorpion 63.5mm/2.5 Resonated cat-back system"
SCORPION;736.390000;SFD069;0.000000;0.000000;0.000000;0.000000;"Scorpion 63.5mm/2.5 Resonated cat-back system"
SCORPION;736.390000;SFD069;0.000000;0.000000;0.000000;0.000000;"Scorpion 63.5mm/2.5 Resonated cat-back system"
SCORPION;783.980000;SFD069C;0.000000;0.000000;0.000000;0.000000;"Scorpion 63.5mm/2.5 Resonated cat-back system"
SCORPION;783.980000;SFD069C;0.000000;0.000000;0.000000;0.000000;"Scorpion 63.5mm/2.5 Resonated cat-back system"
SCORPION;783.980000;SFD069C;0.000000;0.000000;0.000000;0.000000;"Scorpion 63.5mm/2.5 Resonated cat-back system"
SCORPION;783.980000;SFD069C;0.000000;0.000000;0.000000;0.000000;"Scorpion 63.5mm/2.5 Resonated cat-back system"
SCORPION;1111.020000;SFD070;0.000000;0.000000;0.000000;0.000000;"Scorpion Resonated cat-back system"
SCORPION;1111.020000;SFD070;0.000000;0.000000;0.000000;0.000000;"Scorpion Resonated cat-back system"
SCORPION;1111.020000;SFD070;0.000000;0.000000;0.000000;0.000000;"Scorpion Resonated cat-back system"
SCORPION;1111.020000;SFD070;0.000000;0.000000;0.000000;0.000000;"Scorpion Resonated cat-back system"
SCORPION;914.830000;SFD071;0.000000;0.000000;0.000000;0.000000;"Scorpion Resonated cat-back system"
SCORPION;914.830000;SFD071;0.000000;0.000000;0.000000;0.000000;"Scorpion Resonated cat-back system"
SCORPION;914.830000;SFD071;0.000000;0.000000;0.000000;0.000000;"Scorpion Resonated cat-back system"
SCORPION;914.830000;SFD071;0.000000;0.000000;0.000000;0.000000;"Scorpion Resonated cat-back system"
SCORPION;962.420000;SFD071C;0.000000;0.000000;0.000000;0.000000;"Scorpion Resonated cat-back system"
SCORPION;962.420000;SFD071C;0.000000;0.000000;0.000000;0.000000;"Scorpion Resonated cat-back system"
SCORPION;962.420000;SFD071C;0.000000;0.000000;0.000000;0.000000;"Scorpion Resonated cat-back system"
SCORPION;962.420000;SFD071C;0.000000;0.000000;0.000000;0.000000;"Scorpion Resonated cat-back system"
SCORPION;1047.630000;SFD071CF;0.000000;0.000000;0.000000;0.000000;"Scorpion Resonated cat-back system"
SCORPION;1047.630000;SFD071CF;0.000000;0.000000;0.000000;0.000000;"Scorpion Resonated cat-back system"
SCORPION;1047.630000;SFD071CF;0.000000;0.000000;0.000000;0.000000;"Scorpion Resonated cat-back system"
SCORPION;1047.630000;SFD071CF;0.000000;0.000000;0.000000;0.000000;"Scorpion Resonated cat-back system"
SCORPION;593.630000;SFD073;0.000000;0.000000;0.000000;0.000000;"Scorpion 63.5mm/2.5 Resonated cat-back system"
SCORPION;593.630000;SFD073;0.000000;0.000000;0.000000;0.000000;"Scorpion 63.5mm/2.5 Resonated cat-back system"
SCORPION;593.630000;SFD073;0.000000;0.000000;0.000000;0.000000;"Scorpion 63.5mm/2.5 Resonated cat-back system"
SCORPION;593.630000;SFD073;0.000000;0.000000;0.000000;0.000000;"Scorpion 63.5mm/2.5 Resonated cat-back system"
SCORPION;653.120000;SFD074;0.000000;0.000000;0.000000;0.000000;"Scorpion 76mm/3 Resonated cat-back system"
SCORPION;653.120000;SFD074;0.000000;0.000000;0.000000;0.000000;"Scorpion 76mm/3 Resonated cat-back system"
SCORPION;653.120000;SFD074;0.000000;0.000000;0.000000;0.000000;"Scorpion 76mm/3 Resonated cat-back system"
SCORPION;653.120000;SFD074;0.000000;0.000000;0.000000;0.000000;"Scorpion 76mm/3 Resonated cat-back system"
SCORPION;779.890000;SFD078;0.000000;0.000000;0.000000;0.000000;"Scorpion Resonated cat-back system"
SCORPION;779.890000;SFD078;0.000000;0.000000;0.000000;0.000000;"Scorpion Resonated cat-back system"
SCORPION;779.890000;SFD078;0.000000;0.000000;0.000000;0.000000;"Scorpion Resonated cat-back system"
