Active;Name *;Price tax excluded;Tax rules ID;Wholesale price;Reference #;Supplier;Manufacturer;EAN13;Width;Height;Depth;Weight;Tags (xyz...);Meta title;Meta keywords;URL rewritten;ID store;;Name to clean;;Prices to clean;;Clean references;;;Tags to clean
1;Scorpion 80mm Cat-back Single Exit System (Removes GPF);800;78;400;STYS010;Scorpion Redpower Ltd;Scorpion;8486470867626;;;;;Scorpion,80mm,Cat-back,Single,Exit,System,Removes,GPF,STYS010,Scorpion;Scorpion 80mm Cat-back Single Exit System (Removes GPF);Scorpion,80mm,Cat-back,Single,Exit,System,Removes,GPF,STYS010,Scorpion;Scorpion-;3;;80mm Cat-back Single Exit System (Removes GPF);;800;;;;;Scorpion 80mm Cat-back Single Exit System (Removes GPF),STYS010,Scorpion
1;Scorpion Exhaust Cutout Cover Kit;168;78;84;STY010ECC;Scorpion Redpower Ltd;Scorpion;8486470872194;;;;;Scorpion,Exhaust,Cutout,Cover,Kit,STY010ECC,Scorpion;Scorpion Exhaust Cutout Cover Kit;Scorpion,Exhaust,Cutout,Cover,Kit,STY010ECC,Scorpion;Scorpion-;3;;Exhaust Cutout Cover Kit;;168;;;;;Scorpion Exhaust Cutout Cover Kit,STY010ECC,Scorpion
1;Scorpion GPF Delete;475;78;237.5;STYP011;Scorpion Redpower Ltd;Scorpion;0;;;;;Scorpion,GPF,Delete,STYP011,Scorpion;Scorpion GPF Delete;Scorpion,GPF,Delete,STYP011,Scorpion;Scorpion-;3;;GPF Delete;;475;;;;;Scorpion GPF Delete,STYP011,Scorpion
1;Scorpion Non Res GPF Back Valved;1418.22;78;709.11;STYS011;Scorpion Redpower Ltd;Scorpion;8486470867794;;;;;Scorpion,Non,Res,GPF,Back,Valved,STYS011,Scorpion;Scorpion Non Res GPF Back Valved;Scorpion,Non,Res,GPF,Back,Valved,STYS011,Scorpion;Scorpion-;3;;Non Res GPF Back Valved;;1418.22;;;;;Scorpion Non Res GPF Back Valved,STYS011,Scorpion
1;Scorpion Non Res GPF Back Valved;1531.88;78;765.94;STYS011C;Scorpion Redpower Ltd;Scorpion;8486470867862;;;;;Scorpion,Non,Res,GPF,Back,Valved,STYS011C,Scorpion;Scorpion Non Res GPF Back Valved;Scorpion,Non,Res,GPF,Back,Valved,STYS011C,Scorpion;Scorpion-;3;;Non Res GPF Back Valved;;1531.88;;;;;Scorpion Non Res GPF Back Valved,STYS011C,Scorpion
1;Scorpion Non Res GPF Back Valved;1501.4;78;750.7;STYS011CF;Scorpion Redpower Ltd;Scorpion;8486470867930;;;;;Scorpion,Non,Res,GPF,Back,Valved,STYS011CF,Scorpion;Scorpion Non Res GPF Back Valved;Scorpion,Non,Res,GPF,Back,Valved,STYS011CF,Scorpion;Scorpion-;3;;Non Res GPF Back Valved;;1501.4;;;;;Scorpion Non Res GPF Back Valved,STYS011CF,Scorpion
1;Scorpion Non Res GPF Back Valved;1331.6;78;665.8;STYS011S;Scorpion Redpower Ltd;Scorpion;8486470868098;;;;;Scorpion,Non,Res,GPF,Back,Valved,STYS011S,Scorpion;Scorpion Non Res GPF Back Valved;Scorpion,Non,Res,GPF,Back,Valved,STYS011S,Scorpion;Scorpion-;3;;Non Res GPF Back Valved;;1331.6;;;;;Scorpion Non Res GPF Back Valved,STYS011S,Scorpion
1;Scorpion Original centre silencer delete pipe;160.55;78;80.275;SVWP054;Scorpion Redpower Ltd;Scorpion;8486470402216;;;;;Scorpion,Original,centre,silencer,delete,pipe,SVWP054,Scorpion;Scorpion Original centre silencer delete pipe;Scorpion,Original,centre,silencer,delete,pipe,SVWP054,Scorpion;Scorpion-;3;;Original centre silencer delete pipe;;160.55;;;;;Scorpion Original centre silencer delete pipe,SVWP054,Scorpion
1;Scorpion De-cat turbo downpipe;492.37;78;246.185;SAUC093;Scorpion Redpower Ltd;Scorpion;8486470804492;;;;;Scorpion,De-cat,turbo,downpipe,SAUC093,Scorpion;Scorpion De-cat turbo downpipe;Scorpion,De-cat,turbo,downpipe,SAUC093,Scorpion;Scorpion-;3;;De-cat turbo downpipe;;492.37;;;;;Scorpion De-cat turbo downpipe,SAUC093,Scorpion
1;Scorpion Downpipe with high flow sports catalyst;803.37;78;401.685;SAUX093;Scorpion Redpower Ltd;Scorpion;8486470804560;;;;;Scorpion,Downpipe,with,high,flow,sports,catalyst,SAUX093,Scorpion;Scorpion Downpipe with high flow sports catalyst;Scorpion,Downpipe,with,high,flow,sports,catalyst,SAUX093,Scorpion;Scorpion-;3;;Downpipe with high flow sports catalyst;;803.37;;;;;Scorpion Downpipe with high flow sports catalyst,SAUX093,Scorpion
1;Scorpion De-cat turbo downpipe;492.37;78;246.185;SAUC118;Scorpion Redpower Ltd;Scorpion;8486470842494;;;;;Scorpion,De-cat,turbo,downpipe,SAUC118,Scorpion;Scorpion De-cat turbo downpipe;Scorpion,De-cat,turbo,downpipe,SAUC118,Scorpion;Scorpion-;3;;De-cat turbo downpipe;;492.37;;;;;Scorpion De-cat turbo downpipe,SAUC118,Scorpion
1;Scorpion De-cat turbo downpipe;492.37;78;246.185;SAUC118;Scorpion Redpower Ltd;Scorpion;8486470842494;;;;;Scorpion,De-cat,turbo,downpipe,SAUC118,Scorpion;Scorpion De-cat turbo downpipe;Scorpion,De-cat,turbo,downpipe,SAUC118,Scorpion;Scorpion-;3;;De-cat turbo downpipe;;492.37;;;;;Scorpion De-cat turbo downpipe,SAUC118,Scorpion
1;Scorpion Downpipe with high flow sports catalyst;803.37;78;401.685;SAUX118;Scorpion Redpower Ltd;Scorpion;8486470842326;;;;;Scorpion,Downpipe,with,high,flow,sports,catalyst,SAUX118,Scorpion;Scorpion Downpipe with high flow sports catalyst;Scorpion,Downpipe,with,high,flow,sports,catalyst,SAUX118,Scorpion;Scorpion-;3;;Downpipe with high flow sports catalyst;;803.37;;;;;Scorpion Downpipe with high flow sports catalyst,SAUX118,Scorpion
1;Scorpion Downpipe with high flow sports catalyst;803.37;78;401.685;SAUX118;Scorpion Redpower Ltd;Scorpion;8486470842326;;;;;Scorpion,Downpipe,with,high,flow,sports,catalyst,SAUX118,Scorpion;Scorpion Downpipe with high flow sports catalyst;Scorpion,Downpipe,with,high,flow,sports,catalyst,SAUX118,Scorpion;Scorpion-;3;;Downpipe with high flow sports catalyst;;803.37;;;;;Scorpion Downpipe with high flow sports catalyst,SAUX118,Scorpion
1;Scorpion De-cat turbo downpipe ;415.18;78;207.59;SVWC043;Scorpion Redpower Ltd;Scorpion;8486470288926;;;;;Scorpion,De-cat,turbo,downpipe,,SVWC043,Scorpion;Scorpion De-cat turbo downpipe ;Scorpion,De-cat,turbo,downpipe,,SVWC043,Scorpion;Scorpion-;3;;De-cat turbo downpipe ;;415.18;;;;;Scorpion De-cat turbo downpipe ,SVWC043,Scorpion
1;Scorpion Downpipe with high flow sports catalyst;772.08;78;386.04;SVWX043;Scorpion Redpower Ltd;Scorpion;8486470294934;;;;;Scorpion,Downpipe,with,high,flow,sports,catalyst,SVWX043,Scorpion;Scorpion Downpipe with high flow sports catalyst;Scorpion,Downpipe,with,high,flow,sports,catalyst,SVWX043,Scorpion;Scorpion-;3;;Downpipe with high flow sports catalyst;;772.08;;;;;Scorpion Downpipe with high flow sports catalyst,SVWX043,Scorpion
1;Scorpion De-cat turbo downpipe ;450.45;78;225.225;SVWC064;Scorpion Redpower Ltd;Scorpion;8486470745610;;;;;Scorpion,De-cat,turbo,downpipe,,SVWC064,Scorpion;Scorpion De-cat turbo downpipe ;Scorpion,De-cat,turbo,downpipe,,SVWC064,Scorpion;Scorpion-;3;;De-cat turbo downpipe ;;450.45;;;;;Scorpion De-cat turbo downpipe ,SVWC064,Scorpion
1;Scorpion Downpipe with high flow sports catalyst;733.95;78;366.975;SVWX064;Scorpion Redpower Ltd;Scorpion;8486470745542;;;;;Scorpion,Downpipe,with,high,flow,sports,catalyst,SVWX064,Scorpion;Scorpion Downpipe with high flow sports catalyst;Scorpion,Downpipe,with,high,flow,sports,catalyst,SVWX064,Scorpion;Scorpion-;3;;Downpipe with high flow sports catalyst;;733.95;;;;;Scorpion Downpipe with high flow sports catalyst,SVWX064,Scorpion
1;Scorpion De-cat turbo downpipe ;450.45;78;225.225;SVWC073;Scorpion Redpower Ltd;Scorpion;8486470842708;;;;;Scorpion,De-cat,turbo,downpipe,,SVWC073,Scorpion;Scorpion De-cat turbo downpipe ;Scorpion,De-cat,turbo,downpipe,,SVWC073,Scorpion;Scorpion-;3;;De-cat turbo downpipe ;;450.45;;;;;Scorpion De-cat turbo downpipe ,SVWC073,Scorpion
1;Scorpion De-cat turbo downpipe ;450.45;78;225.225;SVWC073;Scorpion Redpower Ltd;Scorpion;8486470842708;;;;;Scorpion,De-cat,turbo,downpipe,,SVWC073,Scorpion;Scorpion De-cat turbo downpipe ;Scorpion,De-cat,turbo,downpipe,,SVWC073,Scorpion;Scorpion-;3;;De-cat turbo downpipe ;;450.45;;;;;Scorpion De-cat turbo downpipe ,SVWC073,Scorpion
1;Scorpion Downpipe with high flow sports catalyst;733.95;78;366.975;SVWX073;Scorpion Redpower Ltd;Scorpion;8486470842876;;;;;Scorpion,Downpipe,with,high,flow,sports,catalyst,SVWX073,Scorpion;Scorpion Downpipe with high flow sports catalyst;Scorpion,Downpipe,with,high,flow,sports,catalyst,SVWX073,Scorpion;Scorpion-;3;;Downpipe with high flow sports catalyst;;733.95;;;;;Scorpion Downpipe with high flow sports catalyst,SVWX073,Scorpion
1;Scorpion Downpipe with high flow sports catalyst;733.95;78;366.975;SVWX073;Scorpion Redpower Ltd;Scorpion;8486470842876;;;;;Scorpion,Downpipe,with,high,flow,sports,catalyst,SVWX073,Scorpion;Scorpion Downpipe with high flow sports catalyst;Scorpion,Downpipe,with,high,flow,sports,catalyst,SVWX073,Scorpion;Scorpion-;3;;Downpipe with high flow sports catalyst;;733.95;;;;;Scorpion Downpipe with high flow sports catalyst,SVWX073,Scorpion
1;Scorpion De-cat downpipe;386.63;78;193.315;SVAGC005;Scorpion Redpower Ltd;Scorpion;8486470334142;;;;;Scorpion,De-cat,downpipe,SVAGC005,Scorpion;Scorpion De-cat downpipe;Scorpion,De-cat,downpipe,SVAGC005,Scorpion;Scorpion-;3;;De-cat downpipe;;386.63;;;;;Scorpion De-cat downpipe,SVAGC005,Scorpion
1;Scorpion Downpipe with a high flow sports catalyst;735.2;78;367.6;SVAGX005;Scorpion Redpower Ltd;Scorpion;8486470334074;;;;;Scorpion,Downpipe,with,a,high,flow,sports,catalyst,SVAGX005,Scorpion;Scorpion Downpipe with a high flow sports catalyst;Scorpion,Downpipe,with,a,high,flow,sports,catalyst,SVAGX005,Scorpion;Scorpion-;3;;Downpipe with a high flow sports catalyst;;735.2;;;;;Scorpion Downpipe with a high flow sports catalyst,SVAGX005,Scorpion
1;Scorpion De-cat turbo downpipe ;405.43;78;202.715;SVWC060;Scorpion Redpower Ltd;Scorpion;8486470804256;;;;;Scorpion,De-cat,turbo,downpipe,,SVWC060,Scorpion;Scorpion De-cat turbo downpipe ;Scorpion,De-cat,turbo,downpipe,,SVWC060,Scorpion;Scorpion-;3;;De-cat turbo downpipe ;;405.43;;;;;Scorpion De-cat turbo downpipe ,SVWC060,Scorpion
1;Scorpion Downpipe with high flow sports catalyst;729.89;78;364.945;SVWX060;Scorpion Redpower Ltd;Scorpion;8486470804324;;;;;Scorpion,Downpipe,with,high,flow,sports,catalyst,SVWX060,Scorpion;Scorpion Downpipe with high flow sports catalyst;Scorpion,Downpipe,with,high,flow,sports,catalyst,SVWX060,Scorpion;Scorpion-;3;;Downpipe with high flow sports catalyst;;729.89;;;;;Scorpion Downpipe with high flow sports catalyst,SVWX060,Scorpion
1;Scorpion Non-resonated cat-back system ;593.63;78;296.815;SVXS034D;Scorpion Redpower Ltd;Scorpion;8486470301090;;;;;Scorpion,Non-resonated,cat-back,system,,SVXS034D,Scorpion;Scorpion Non-resonated cat-back system ;Scorpion,Non-resonated,cat-back,system,,SVXS034D,Scorpion;Scorpion-;3;;Non-resonated cat-back system ;;593.63;;;;;Scorpion Non-resonated cat-back system ,SVXS034D,Scorpion
1;Scorpion Non-resonated cat-back system ;593.63;78;296.815;SVXS034;Scorpion Redpower Ltd;Scorpion;8486470300932;;;;;Scorpion,Non-resonated,cat-back,system,,SVXS034,Scorpion;Scorpion Non-resonated cat-back system ;Scorpion,Non-resonated,cat-back,system,,SVXS034,Scorpion;Scorpion-;3;;Non-resonated cat-back system ;;593.63;;;;;Scorpion Non-resonated cat-back system ,SVXS034,Scorpion
1;Scorpion Resonated cat-back system ;684.05;78;342.025;SVX034D;Scorpion Redpower Ltd;Scorpion;8486470297218;;;;;Scorpion,Resonated,cat-back,system,,SVX034D,Scorpion;Scorpion Resonated cat-back system ;Scorpion,Resonated,cat-back,system,,SVX034D,Scorpion;Scorpion-;3;;Resonated cat-back system ;;684.05;;;;;Scorpion Resonated cat-back system ,SVX034D,Scorpion
1;Scorpion Resonated cat-back system ;684.05;78;342.025;SVX034;Scorpion Redpower Ltd;Scorpion;8486470297140;;;;;Scorpion,Resonated,cat-back,system,,SVX034,Scorpion;Scorpion Resonated cat-back system ;Scorpion,Resonated,cat-back,system,,SVX034,Scorpion;Scorpion-;3;;Resonated cat-back system ;;684.05;;;;;Scorpion Resonated cat-back system ,SVX034,Scorpion
1;Scorpion Secondary De-cat section ;267.68;78;133.84;SVX035;Scorpion Redpower Ltd;Scorpion;8486470297386;;;;;Scorpion,Secondary,De-cat,section,,SVX035,Scorpion;Scorpion Secondary De-cat section ;Scorpion,Secondary,De-cat,section,,SVX035,Scorpion;Scorpion-;3;;Secondary De-cat section ;;267.68;;;;;Scorpion Secondary De-cat section ,SVX035,Scorpion
1;Scorpion Non resonated secondary cat-back system ;676.91;78;338.455;SVXS059D;Scorpion Redpower Ltd;Scorpion;8486470319606;;;;;Scorpion,Non,resonated,secondary,cat-back,system,,SVXS059D,Scorpion;Scorpion Non resonated secondary cat-back system ;Scorpion,Non,resonated,secondary,cat-back,system,,SVXS059D,Scorpion;Scorpion-;3;;Non resonated secondary cat-back system ;;676.91;;;;;Scorpion Non resonated secondary cat-back system ,SVXS059D,Scorpion
1;Scorpion Resonated secondary cat-back system;767.33;78;383.665;SVX059D;Scorpion Redpower Ltd;Scorpion;8486470319460;;;;;Scorpion,Resonated,secondary,cat-back,system,SVX059D,Scorpion;Scorpion Resonated secondary cat-back system;Scorpion,Resonated,secondary,cat-back,system,SVX059D,Scorpion;Scorpion-;3;;Resonated secondary cat-back system;;767.33;;;;;Scorpion Resonated secondary cat-back system,SVX059D,Scorpion
1;Scorpion Secondary De-cat section ;296.23;78;148.115;SVX060;Scorpion Redpower Ltd;Scorpion;8486470319774;;;;;Scorpion,Secondary,De-cat,section,,SVX060,Scorpion;Scorpion Secondary De-cat section ;Scorpion,Secondary,De-cat,section,,SVX060,Scorpion;Scorpion-;3;;Secondary De-cat section ;;296.23;;;;;Scorpion Secondary De-cat section ,SVX060,Scorpion
1;Scorpion De-cat downpipe;327.16;78;163.58;SVXC062;Scorpion Redpower Ltd;Scorpion;8486470342512;;;;;Scorpion,De-cat,downpipe,SVXC062,Scorpion;Scorpion De-cat downpipe;Scorpion,De-cat,downpipe,SVXC062,Scorpion;Scorpion-;3;;De-cat downpipe;;327.16;;;;;Scorpion De-cat downpipe,SVXC062,Scorpion
1;Scorpion Non-resonated cat-back system;831.57;78;415.785;SVXS057;Scorpion Redpower Ltd;Scorpion;8486470302080;;;;;Scorpion,Non-resonated,cat-back,system,SVXS057,Scorpion;Scorpion Non-resonated cat-back system;Scorpion,Non-resonated,cat-back,system,SVXS057,Scorpion;Scorpion-;3;;Non-resonated cat-back system;;831.57;;;;;Scorpion Non-resonated cat-back system,SVXS057,Scorpion
1;Scorpion Resonated secondary cat-back system;950.52;78;475.26;SVX057;Scorpion Redpower Ltd;Scorpion;8486470298758;;;;;Scorpion,Resonated,secondary,cat-back,system,SVX057,Scorpion;Scorpion Resonated secondary cat-back system;Scorpion,Resonated,secondary,cat-back,system,SVX057,Scorpion;Scorpion-;3;;Resonated secondary cat-back system;;950.52;;;;;Scorpion Resonated secondary cat-back system,SVX057,Scorpion
1;Scorpion Secondary de-cat ;260.54;78;130.27;SVXP062;Scorpion Redpower Ltd;Scorpion;8486470342680;;;;;Scorpion,Secondary,de-cat,,SVXP062,Scorpion;Scorpion Secondary de-cat ;Scorpion,Secondary,de-cat,,SVXP062,Scorpion;Scorpion-;3;;Secondary de-cat ;;260.54;;;;;Scorpion Secondary de-cat ,SVXP062,Scorpion
1;Scorpion Rear silencer ;300.67;78;150.335;SVXB042;Scorpion Redpower Ltd;Scorpion;8486470299434;;;;;Scorpion,Rear,silencer,,SVXB042,Scorpion;Scorpion Rear silencer ;Scorpion,Rear,silencer,,SVXB042,Scorpion;Scorpion-;3;;Rear silencer ;;300.67;;;;;Scorpion Rear silencer ,SVXB042,Scorpion
1;Scorpion Non-resonated cat-back system ;510.05;78;255.025;SVXS042;Scorpion Redpower Ltd;Scorpion;8486470301236;;;;;Scorpion,Non-resonated,cat-back,system,,SVXS042,Scorpion;Scorpion Non-resonated cat-back system ;Scorpion,Non-resonated,cat-back,system,,SVXS042,Scorpion;Scorpion-;3;;Non-resonated cat-back system ;;510.05;;;;;Scorpion Non-resonated cat-back system ,SVXS042,Scorpion
1;Scorpion Non-resonated cat-back system ;510.05;78;255.025;SVXS045;Scorpion Redpower Ltd;Scorpion;8486470301472;;;;;Scorpion,Non-resonated,cat-back,system,,SVXS045,Scorpion;Scorpion Non-resonated cat-back system ;Scorpion,Non-resonated,cat-back,system,,SVXS045,Scorpion;Scorpion-;3;;Non-resonated cat-back system ;;510.05;;;;;Scorpion Non-resonated cat-back system ,SVXS045,Scorpion
1;Scorpion Rear silencer ;300.67;78;150.335;SVXB045;Scorpion Redpower Ltd;Scorpion;8486470299670;;;;;Scorpion,Rear,silencer,,SVXB045,Scorpion;Scorpion Rear silencer ;Scorpion,Rear,silencer,,SVXB045,Scorpion;Scorpion-;3;;Rear silencer ;;300.67;;;;;Scorpion Rear silencer ,SVXB045,Scorpion
1;Scorpion Resonated cat-back system ;599.71;78;299.855;SVX042;Scorpion Redpower Ltd;Scorpion;8486470297768;;;;;Scorpion,Resonated,cat-back,system,,SVX042,Scorpion;Scorpion Resonated cat-back system ;Scorpion,Resonated,cat-back,system,,SVX042,Scorpion;Scorpion-;3;;Resonated cat-back system ;;599.71;;;;;Scorpion Resonated cat-back system ,SVX042,Scorpion
1;Scorpion Resonated cat-back system ;599.71;78;299.855;SVX045;Scorpion Redpower Ltd;Scorpion;8486470298062;;;;;Scorpion,Resonated,cat-back,system,,SVX045,Scorpion;Scorpion Resonated cat-back system ;Scorpion,Resonated,cat-back,system,,SVX045,Scorpion;Scorpion-;3;;Resonated cat-back system ;;599.71;;;;;Scorpion Resonated cat-back system ,SVX045,Scorpion
1;Scorpion Non-resonated cat-back system ;579.6;78;289.8;SVXS041;Scorpion Redpower Ltd;Scorpion;8486470301168;;;;;Scorpion,Non-resonated,cat-back,system,,SVXS041,Scorpion;Scorpion Non-resonated cat-back system ;Scorpion,Non-resonated,cat-back,system,,SVXS041,Scorpion;Scorpion-;3;;Non-resonated cat-back system ;;579.6;;;;;Scorpion Non-resonated cat-back system ,SVXS041,Scorpion
1;Scorpion Rear silencer ;346.19;78;173.095;SVXB041;Scorpion Redpower Ltd;Scorpion;8486470299366;;;;;Scorpion,Rear,silencer,,SVXB041,Scorpion;Scorpion Rear silencer ;Scorpion,Rear,silencer,,SVXB041,Scorpion;Scorpion-;3;;Rear silencer ;;346.19;;;;;Scorpion Rear silencer ,SVXB041,Scorpion
1;Scorpion Resonated cat-back system ;669.26;78;334.63;SVX041;Scorpion Redpower Ltd;Scorpion;8486470297690;;;;;Scorpion,Resonated,cat-back,system,,SVX041,Scorpion;Scorpion Resonated cat-back system ;Scorpion,Resonated,cat-back,system,,SVX041,Scorpion;Scorpion-;3;;Resonated cat-back system ;;669.26;;;;;Scorpion Resonated cat-back system ,SVX041,Scorpion
1;Scorpion Non-resonated cat-back system ;593.63;78;296.815;SVXS061;Scorpion Redpower Ltd;Scorpion;8486470345896;;;;;Scorpion,Non-resonated,cat-back,system,,SVXS061,Scorpion;Scorpion Non-resonated cat-back system ;Scorpion,Non-resonated,cat-back,system,,SVXS061,Scorpion;Scorpion-;3;;Non-resonated cat-back system ;;593.63;;;;;Scorpion Non-resonated cat-back system ,SVXS061,Scorpion
1;Scorpion Rear silencer;379.49;78;189.745;SVXB061;Scorpion Redpower Ltd;Scorpion;8486470345964;;;;;Scorpion,Rear,silencer,SVXB061,Scorpion;Scorpion Rear silencer;Scorpion,Rear,silencer,SVXB061,Scorpion;Scorpion-;3;;Rear silencer;;379.49;;;;;Scorpion Rear silencer,SVXB061,Scorpion
1;Scorpion Resonated cat-back system;712.6;78;356.3;SVX061;Scorpion Redpower Ltd;Scorpion;8486470346022;;;;;Scorpion,Resonated,cat-back,system,SVX061,Scorpion;Scorpion Resonated cat-back system;Scorpion,Resonated,cat-back,system,SVX061,Scorpion;Scorpion-;3;;Resonated cat-back system;;712.6;;;;;Scorpion Resonated cat-back system,SVX061,Scorpion
1;Scorpion Non-resonated cat-back system;593.63;78;296.815;SVXS058;Scorpion Redpower Ltd;Scorpion;8486470302158;;;;;Scorpion,Non-resonated,cat-back,system,SVXS058,Scorpion;Scorpion Non-resonated cat-back system;Scorpion,Non-resonated,cat-back,system,SVXS058,Scorpion;Scorpion-;3;;Non-resonated cat-back system;;593.63;;;;;Scorpion Non-resonated cat-back system,SVXS058,Scorpion
1;Scorpion Non-resonated cat-back system;617.41;78;308.705;SVXS058C;Scorpion Redpower Ltd;Scorpion;8486470302226;;;;;Scorpion,Non-resonated,cat-back,system,SVXS058C,Scorpion;Scorpion Non-resonated cat-back system;Scorpion,Non-resonated,cat-back,system,SVXS058C,Scorpion;Scorpion-;3;;Non-resonated cat-back system;;617.41;;;;;Scorpion Non-resonated cat-back system,SVXS058C,Scorpion
1;Scorpion Rear silencer ;320.02;78;160.01;SVXB058;Scorpion Redpower Ltd;Scorpion;8486470299984;;;;;Scorpion,Rear,silencer,,SVXB058,Scorpion;Scorpion Rear silencer ;Scorpion,Rear,silencer,,SVXB058,Scorpion;Scorpion-;3;;Rear silencer ;;320.02;;;;;Scorpion Rear silencer ,SVXB058,Scorpion
1;Scorpion Rear silencer ;343.8;78;171.9;SVXB058C;Scorpion Redpower Ltd;Scorpion;8486470300000;;;;;Scorpion,Rear,silencer,,SVXB058C,Scorpion;Scorpion Rear silencer ;Scorpion,Rear,silencer,,SVXB058C,Scorpion;Scorpion-;3;;Rear silencer ;;343.8;;;;;Scorpion Rear silencer ,SVXB058C,Scorpion
1;Scorpion Resonated cat-back system ;712.6;78;356.3;SVX058;Scorpion Redpower Ltd;Scorpion;8486470298826;;;;;Scorpion,Resonated,cat-back,system,,SVX058,Scorpion;Scorpion Resonated cat-back system ;Scorpion,Resonated,cat-back,system,,SVX058,Scorpion;Scorpion-;3;;Resonated cat-back system ;;712.6;;;;;Scorpion Resonated cat-back system ,SVX058,Scorpion
1;Scorpion Resonated cat-back system ;736.39;78;368.195;SVX058C;Scorpion Redpower Ltd;Scorpion;8486470298994;;;;;Scorpion,Resonated,cat-back,system,,SVX058C,Scorpion;Scorpion Resonated cat-back system ;Scorpion,Resonated,cat-back,system,,SVX058C,Scorpion;Scorpion-;3;;Resonated cat-back system ;;736.39;;;;;Scorpion Resonated cat-back system ,SVX058C,Scorpion
1;Scorpion De-cat downpipe;267.68;78;133.84;SVXC058;Scorpion Redpower Ltd;Scorpion;8486470300864;;;;;Scorpion,De-cat,downpipe,SVXC058,Scorpion;Scorpion De-cat downpipe;Scorpion,De-cat,downpipe,SVXC058,Scorpion;Scorpion-;3;;De-cat downpipe;;267.68;;;;;Scorpion De-cat downpipe,SVXC058,Scorpion
1;Scorpion Downpipe with a high flow sports catalyst ;593.63;78;296.815;SVXX058;Scorpion Redpower Ltd;Scorpion;8486470302912;;;;;Scorpion,Downpipe,with,a,high,flow,sports,catalyst,,SVXX058,Scorpion;Scorpion Downpipe with a high flow sports catalyst ;Scorpion,Downpipe,with,a,high,flow,sports,catalyst,,SVXX058,Scorpion;Scorpion-;3;;Downpipe with a high flow sports catalyst ;;593.63;;;;;Scorpion Downpipe with a high flow sports catalyst ,SVXX058,Scorpion
1;Scorpion Non-resonated cat-back system;503.22;78;251.61;SVXS054;Scorpion Redpower Ltd;Scorpion;8486470301854;;;;;Scorpion,Non-resonated,cat-back,system,SVXS054,Scorpion;Scorpion Non-resonated cat-back system;Scorpion,Non-resonated,cat-back,system,SVXS054,Scorpion;Scorpion-;3;;Non-resonated cat-back system;;503.22;;;;;Scorpion Non-resonated cat-back system,SVXS054,Scorpion
1;Scorpion Rear silencer ;418.75;78;209.375;SVXB054;Scorpion Redpower Ltd;Scorpion;8486470299748;;;;;Scorpion,Rear,silencer,,SVXB054,Scorpion;Scorpion Rear silencer ;Scorpion,Rear,silencer,,SVXB054,Scorpion;Scorpion-;3;;Rear silencer ;;418.75;;;;;Scorpion Rear silencer ,SVXB054,Scorpion
1;Scorpion Resonated cat-back system;610.29;78;305.145;SVX054;Scorpion Redpower Ltd;Scorpion;8486470298444;;;;;Scorpion,Resonated,cat-back,system,SVX054,Scorpion;Scorpion Resonated cat-back system;Scorpion,Resonated,cat-back,system,SVX054,Scorpion;Scorpion-;3;;Resonated cat-back system;;610.29;;;;;Scorpion Resonated cat-back system,SVX054,Scorpion
1;Scorpion Secondary de-cat section;237.93;78;118.965;SVXC067;Scorpion Redpower Ltd;Scorpion;8486470363852;;;;;Scorpion,Secondary,de-cat,section,SVXC067,Scorpion;Scorpion Secondary de-cat section;Scorpion,Secondary,de-cat,section,SVXC067,Scorpion;Scorpion-;3;;Secondary de-cat section;;237.93;;;;;Scorpion Secondary de-cat section,SVXC067,Scorpion
1;Scorpion Non-resonated cat-back system ;952.91;78;476.455;SVXS055;Scorpion Redpower Ltd;Scorpion;8486470301922;;;;;Scorpion,Non-resonated,cat-back,system,,SVXS055,Scorpion;Scorpion Non-resonated cat-back system ;Scorpion,Non-resonated,cat-back,system,,SVXS055,Scorpion;Scorpion-;3;;Non-resonated cat-back system ;;952.91;;;;;Scorpion Non-resonated cat-back system ,SVXS055,Scorpion
1;Scorpion Rear silencer ;819.66;78;409.83;SVXB055;Scorpion Redpower Ltd;Scorpion;8486470299816;;;;;Scorpion,Rear,silencer,,SVXB055,Scorpion;Scorpion Rear silencer ;Scorpion,Rear,silencer,,SVXB055,Scorpion;Scorpion-;3;;Rear silencer ;;819.66;;;;;Scorpion Rear silencer ,SVXB055,Scorpion
1;Scorpion Resonated cat-back system;1059.98;78;529.99;SVX055;Scorpion Redpower Ltd;Scorpion;8486470298512;;;;;Scorpion,Resonated,cat-back,system,SVX055,Scorpion;Scorpion Resonated cat-back system;Scorpion,Resonated,cat-back,system,SVX055,Scorpion;Scorpion-;3;;Resonated cat-back system;;1059.98;;;;;Scorpion Resonated cat-back system,SVX055,Scorpion
1;Scorpion De-cat downpipe;249.83;78;124.915;SVXC059;Scorpion Redpower Ltd;Scorpion;8486470323016;;;;;Scorpion,De-cat,downpipe,SVXC059,Scorpion;Scorpion De-cat downpipe;Scorpion,De-cat,downpipe,SVXC059,Scorpion;Scorpion-;3;;De-cat downpipe;;249.83;;;;;Scorpion De-cat downpipe,SVXC059,Scorpion
